form,control,ctype,text,align,dock,anchor,match,port_hint,status,notes
Settings,CmwInsertSeparator,?,"""Insert Separator""",,,,none,,GAP?,
Settings,CmwEditMenu,?,"""Edit Menu Item""",,,,none,,GAP?,
Settings,CmwUndo,?,"""Undo""",,,,none,,GAP?,
Settings,CmwMoveUp,?,"""Move Up""",,,,none,,GAP?,
Settings,CmwMoveDown,?,"""Move Down""",,,,none,,GAP?,
Settings,CmwMoveTo,?,"""Move To""",,,,none,,GAP?,
Settings,CmwRemove,?,"""Remove""",,,,none,,GAP?,
Settings,PnRunMenu,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,TlRunMenu,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,TlRunMenuHdg,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,PicRunMenu,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,LbRunMenu,?,"""Define and manage your Run Menu programs""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
Settings,LvRunMenu,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,ColumnHeaderPlus8,?,"""Menu Text""",,,,none,,GAP?,
Settings,ColumnHeaderPlus9,?,"""Location""",,,,none,,GAP?,
Settings,CmrNewMenu,?,"""New Menu Item""",,,,none,,GAP?,
Settings,CmrInsertSeparator,?,"""Insert Separator""",,,,none,,GAP?,
Settings,CmrEditMenu,?,"""Edit Menu Item""",,,,none,,GAP?,
Settings,CmrUndo,?,"""Undo""",,,,none,,GAP?,
Settings,CmrMoveUp,?,"""Move Up""",,,,none,,GAP?,
Settings,CmrMoveDown,?,"""Move Down""",,,,none,,GAP?,
Settings,CmrMoveTo,?,"""Move To""",,,,none,,GAP?,
Settings,CmrRemove,?,"""Remove""",,,,none,,GAP?,
Settings,PnAdvanced,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,TlAdvanced,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,TlAdvancedHdg,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,PicAdvanced,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,LbAdvanced,?,"""Change NWN Installer Tool's configuration settings""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
Settings,LvAdvanced,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,ColumnHeaderPlus6,?,"""Configuration Setting""",,,,none,,GAP?,
Settings,ColumnHeaderPlus7,?,"""Setting""",,,,none,,GAP?,
Settings,TlInfo,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,RtInfo,?,"""""",,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
Settings,LbInfo,?,"""Notes""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
Settings,CmsResetAll,?,"""Restore All Settings to NIT's Default Values""",,,,none,,GAP?,
Settings,CmsResetPanel,?,"""Restore Panel""",,,,none,,GAP?,
Settings,CmsResetSelected,?,"""Restore Selected""",,,,none,,GAP?,
Settings,TsImportMaps,?,"""Import Maps""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
Settings,ToolStripSeparator1,ToolStripSeparator,,,,,none,,GAP?,
Settings,ToolStripSeparator2,ToolStripSeparator,,,,,none,,GAP?,
Settings,ToolStripSeparator3,ToolStripSeparator,,,,,none,,GAP?,
Settings,TtSettings,LazWorks.Library.Controls.ToolTipPlus,,,,,none,,GAP?,
Settings,ToolStripSeparator4,ToolStripSeparator,,,,,none,,GAP?,
Settings,ImCheckBox,ImageList,,,,,none,,GAP?,
Settings,ImSettings,ImageList,,,,,none,,GAP?,
Settings,CmProfiles,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmReset,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmOptions,ContextMenuStrip,,,,,none,,GAP?,
Settings,ToolStripSeparator6,ToolStripSeparator,,,,,none,,GAP?,
Settings,ToolStripSeparator7,ToolStripSeparator,,,,,none,,GAP?,
Settings,CmRunMenu,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmWebMenu,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmPreferences,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmMapExtensions,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmeRemoveSeparator,ToolStripSeparator,,,,,none,,GAP?,
Settings,ImCheckBoxDisabled,ImageList,,,,,none,,GAP?,
Settings,CmExceptions,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmxRemoveSeparator,ToolStripSeparator,,,,,none,,GAP?,
Settings,CmeRenameSeparator,ToolStripSeparator,,,,,none,,GAP?,
Settings,ImDefaultCheckBox,ImageList,,,,,none,,GAP?,
Settings,ToolStripSeparator8,ToolStripSeparator,,,,,none,,GAP?,
Settings,ToolStripSeparator9,ToolStripSeparator,,,,,none,,GAP?,
Settings,ToolStripSeparator10,ToolStripSeparator,,,,,none,,GAP?,
Settings,ToolStripSeparator11,ToolStripSeparator,,,,,none,,GAP?,
Settings,CmMapFolders,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmdRemoveSeparator,ToolStripSeparator,,,,,none,,GAP?,
Settings,CmMapFiles,ContextMenuStrip,,,,,none,,GAP?,
Settings,CmfRemoveSeparator,ToolStripSeparator,,,,,none,,GAP?,
Settings,ImStateBox,ImageList,,,,,none,,GAP?,
Settings,CmMapExcludes,ContextMenuStrip,,,,,none,,GAP?,
Settings,ToolStripSeparator13,ToolStripSeparator,,,,,none,,GAP?,
Settings,CexRemoveSeparator,ToolStripSeparator,,,,,none,,GAP?,
Settings,ImSpacer,ImageList,,,,,none,,GAP?,
SlideShow,PicSlide,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
SlideShow,PnMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
SlideShow,PnActions,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
SlideShow,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
SlideShow,PicClose,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
SlideShow,LbFilename,?,"""File Name""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
SlideShow,PnSlide,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
SlideShow,TtControl,LazWorks.Library.Controls.ToolTipPlus,,,,,none,,GAP?,
SlideShow,TiShow,Timer,,,,,none,,GAP?,
StartScreenManager,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
StartScreenManager,RbToolstrip,?,"""RibbonPageToolstrip1""",,,,none,,GAP?,
StartScreenManager,RbPrevious,?,Nothing,,,,none,,GAP?,
StartScreenManager,RbNext,?,Nothing,,,,none,,GAP?,
StartScreenManager,RbAddFolders,?,"""Add Images"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""from Folders""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
StartScreenManager,RbAddFiles,?,"""Add Image"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Files""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
StartScreenManager,RbRename,?,"""Rename"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Start Screen""",System.Drawing.ContentAlignment.MiddleLeft,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbExport,?,"""Export Start"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Screen File""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
StartScreenManager,RbDeleteFile,?,"""Remove"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Image File""",System.Drawing.ContentAlignment.MiddleLeft,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbInstall,?,"""Install Selected"" & Global.Microsoft.VisualBasic.ChrW(13) & Global.Microsoft.VisualBasic.ChrW(10) & ""Start Screen""",System.Drawing.ContentAlignment.MiddleLeft,,,strong,vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbOptions,?,"""Options""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
StartScreenManager,RbAutoSelect,?,"""Auto-Start Screen Selection""",,,,none,,GAP?,
StartScreenManager,RbShowPrefixed,?,"""Show Prefixed Images only""",,,,none,,GAP?,
StartScreenManager,RbRepairPrefixed,?,"""Repair Prefixed Image Exclusions""",,,,none,,GAP?,
StartScreenManager,RbAddAutoExclusion,?,"""Add to Auto Exclusion List""",,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbRemoveAutoExclusion,?,"""Remove from Auto Exclusion List""",,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbInfoReport,?,"""View Information Report""",,,,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbSlideShowInterval,?,"""Slide Show Interval: 10""",,,,none,,GAP?,
StartScreenManager,RbSlideShowContinuous,?,"""Continuous Slide Show""",,,,none,,GAP?,
StartScreenManager,RbImport,?,"""Import Start Screen Files""",,,,none,,GAP?,
StartScreenManager,RbClearExported,?,"""Clear Exported Start Screen Files""",,,,none,,GAP?,
StartScreenManager,RbUninstall,?,"""Uninstall the Start Screen's Mod""",,,,none,,GAP?,
StartScreenManager,RbRemove,?,"""Remove Start Screen Manager""",,,,comment,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,matched in comment/docstring
StartScreenManager,RbClose,?,"""Close""",,,,none,,GAP?,
StartScreenManager,RbLoadscreenHelp,?,"""RibbonButtonSmall1""",System.Windows.Forms.ToolStripItemAlignment.Right,,,strong,vaultkeeper/ui/dialogs/start_screen_manager.py,AUTO-PORTED,
StartScreenManager,RbSlideshow,?,"""RibbonButtonSmall1""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
StartScreenManager,LpImages,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
StartScreenManager,FvImages,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/game/start_screen.py,AUTO-PORTED,
StartScreenManager,ColumnHeaderPlus1,?,"""Image Files""",,,,none,,GAP?,
StartScreenManager,PicScreen,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
StartScreenManager,SplitterLine3,?,,,,,none,,GAP?,
StartScreenManager,SpLine,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
StartScreenManager,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
StartScreenManager,LpInfo,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
StartScreenManager,MgStatus,?,"""Status""",,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
StartScreenManager,LcbExcluded,?,"""Excluded: No.""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
StartScreenManager,SplResolution,?,,,,,none,,GAP?,
StartScreenManager,LbResolution,?,"""1920 x 1080""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
StartScreenManager,LbResolutionHdg,?,"""Resolution:""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
StartScreenManager,SplitterLine1,?,,,,,none,,GAP?,
StartScreenManager,LcbInstalled,?,"""Neverwinter Nights installation""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
StartScreenManager,LcbStats,?,"""Start Screens: 1/5""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
StartScreenManager,SplitterLine5,?,,,,,none,,GAP?,
StartScreenManager,LsbImages,?,,,,,none,,GAP?,
StartScreenManager,BtSearch,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
StartScreenManager,ToolStripSeparator1,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,ToolStripSeparator2,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,ToolStripSeparator4,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,CmImages,ContextMenuStrip,,,,,none,,GAP?,
StartScreenManager,ToolStripSeparator3,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,TsSeparator,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,ToolStripSeparator5,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,TtCommon,LazWorks.Library.Controls.ToolTipPlus,,,,,none,,GAP?,
StartScreenManager,ToolStripSeparator6,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,TsImportSep,ToolStripSeparator,,,,,none,,GAP?,
StartScreenManager,BgExportImport,System.ComponentModel.BackgroundWorker,,,,,none,,GAP?,
UserResponseEditor,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
UserResponseEditor,LvResponses,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
UserResponseEditor,ColumnHeaderPlus1,?,"""Game Save Name""",,,,none,,GAP?,
UserResponseEditor,ColumnHeaderPlus2,?,"""Mod Name""",,,,none,,GAP?,
UserResponseEditor,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
UserResponseEditor,BtClose,?,"""Close""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
UserResponseEditor,BtDelete,?,"""Restore""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
UserResponseEditor,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WizardBuilder,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,LpWizardHdg,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,PicWizard,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,LbWizard,?,"""Generate Mod Installer Wizard""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BhWizardBuilder,?,"""ButtonLabel1""",,,System.Windows.Forms.AnchorStyles.Left,strong,vaultkeeper/ui/dialogs/wizard_builder.py,AUTO-PORTED,
WizardBuilder,BnView,?,"""Files and Archives""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
WizardBuilder,LbView,?,"""View""",System.Drawing.ContentAlignment.TopRight,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
WizardBuilder,LbBuilderHdg,?,"""Title Information""",System.Drawing.ContentAlignment.MiddleLeft,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,LpTextFields,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,LbTitle,?,"""Wizard Title""",System.Drawing.ContentAlignment.MiddleRight,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
WizardBuilder,TxTitle,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,LbSelectOne,?,"""Choices""",System.Drawing.ContentAlignment.MiddleRight,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
WizardBuilder,LbSelectMany,?,"""Preferences""",System.Drawing.ContentAlignment.MiddleRight,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
WizardBuilder,TxSelectOne,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,TxSelectMany,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,LpBuilder,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,LvFiles,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/dialogs/installation_analyser.py,AUTO-PORTED,
WizardBuilder,ColumnHeaderPlus1,?,"""Items Processed by Installer""",,,,none,,GAP?,
WizardBuilder,LpSelectLists,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,LvExcludes,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,ColumnHeaderPlus4,?,"""Exclude from Installer""",,,,none,,GAP?,
WizardBuilder,LvSelectOne,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,ColumnHeaderPlus2,?,"""Choices (Only one item can be selected)""",,,,none,,GAP?,
WizardBuilder,LvSelectMany,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,ColumnHeaderPlus3,?,"""Preferences (Optional items)""",,,,none,,GAP?,
WizardBuilder,SplitterLine5,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WizardBuilder,SplitterLine6,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WizardBuilder,LpMoveButtons,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,LpMoveExcludes,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,BtAddExclude,?,"""Add >>""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtAddAllExclude,?,"""Add All >>""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtRemoveExclude,?,"""<< Remove""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
WizardBuilder,LpMoveMany,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,BtAddMany,?,"""Add >>""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtAddAllMany,?,"""Add All >>""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtRemoveMany,?,"""<< Remove""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
WizardBuilder,LpMoveOne,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,BtAddOne,?,"""Add >>""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtAddAllOne,?,"""Add All >>""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtRemoveOne,?,"""<< Remove""",,,CType(((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Left) _,none,,GAP?,
WizardBuilder,LbButtons,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,SplitterLine1,?,,,,,none,,GAP?,
WizardBuilder,SplitterLine2,?,,,,,none,,GAP?,
WizardBuilder,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WizardBuilder,SplitterLine4,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WizardBuilder,LpActionButtons,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WizardBuilder,BtCancel,?,"""Cancel""",,,,none,,GAP?,
WizardBuilder,MlStatus,?,"""Status Text""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WizardBuilder,BtSave,?,"""Save""",,,,strong,vaultkeeper/ui/dialogs/wizard_builder.py,AUTO-PORTED,
WizardBuilder,BtDelete,?,"""Delete""",,,,none,,GAP?,
WizardBuilder,LbDisplayName,?,"""Display Name:""",,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
WizardBuilder,TxDisplayName,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
WorkshopNameEditor,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopNameEditor,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopNameEditor,BtApply,?,"""Apply""",,,,comment,vaultkeeper/ui/dialogs/character_filter.py,AUTO-PORTED,matched in comment/docstring
WorkshopNameEditor,BtDefault,?,"""Default""",,,,none,,GAP?,
WorkshopNameEditor,MlStatus,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WorkshopNameEditor,LbInstructions,?,"resources.GetString(""LbInstructions.Text"")",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/dialogs/create_missing_installers.py,AUTO-PORTED,
WorkshopNameEditor,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WorkshopNameEditor,LpIdAndName,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopNameEditor,LbIdHeading,?,"""Workshop Identifier:""",,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
WorkshopNameEditor,LbModName,?,"""Mod Name:""",,,System.Windows.Forms.AnchorStyles.Right,none,,GAP?,
WorkshopNameEditor,LbIdentifier,?,"""1312882397""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
WorkshopNameEditor,TxModName,?,"""Mod 1312882397""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WorkshopNameEditor,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WorkshopNameEditor,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
WorkshopNameEditor,FvWorkshop,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopNameEditor,Identifier,?,"""Workshop Identifier Folder Contents""",,,,strong,vaultkeeper/core/constants.py | vaultkeeper/core/mapper.py | vaultkeeper/core/mod_data.py,AUTO-PORTED,
WorkshopViewer,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopViewer,LpActionButtons,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopViewer,BtClose,?,"""Close""",,,,none,,GAP?,
WorkshopViewer,MlStatus,?,"""Status Text""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
WorkshopViewer,BtRefresh,?,"""Refresh""",,,,strong,vaultkeeper/ui/dialogs/workshop_viewer.py,AUTO-PORTED,
WorkshopViewer,LpWorkshopHdg,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
WorkshopViewer,PicWorkshop,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
